borehole_id,id,source_id,measurement_origin,date_min,date_max,time,utc,equilibrated,notes
250,146,prinz2022,submitted,2017-08-18,2017-08-18,15:00:00,0,,
250,147,prinz2022,submitted,2017-08-18,2017-08-18,16:00:00,0,,
250,148,prinz2022,submitted,2017-08-18,2017-08-18,17:00:00,0,,
250,149,prinz2022,submitted,2017-08-18,2017-08-18,18:00:00,0,,
250,150,prinz2022,submitted,2017-08-18,2017-08-18,19:00:00,0,,
250,151,prinz2022,submitted,2017-08-18,2017-08-18,20:00:00,0,,
250,152,prinz2022,submitted,2017-08-18,2017-08-18,21:00:00,0,,
250,153,prinz2022,submitted,2017-08-18,2017-08-18,22:00:00,0,,
250,154,prinz2022,submitted,2017-08-18,2017-08-18,23:00:00,0,,
250,155,prinz2022,submitted,2017-08-19,2017-08-19,00:00:00,0,,
250,156,prinz2022,submitted,2017-08-19,2017-08-19,01:00:00,0,,
250,157,prinz2022,submitted,2017-08-19,2017-08-19,02:00:00,0,,
250,158,prinz2022,submitted,2017-08-19,2017-08-19,03:00:00,0,,
250,159,prinz2022,submitted,2017-08-19,2017-08-19,04:00:00,0,,
250,160,prinz2022,submitted,2017-08-19,2017-08-19,05:00:00,0,,
250,161,prinz2022,submitted,2017-08-19,2017-08-19,06:00:00,0,,
250,162,prinz2022,submitted,2017-08-19,2017-08-19,07:00:00,0,,
250,163,prinz2022,submitted,2017-08-19,2017-08-19,08:00:00,0,,
250,164,prinz2022,submitted,2017-08-19,2017-08-19,09:00:00,0,,
250,165,prinz2022,submitted,2017-08-19,2017-08-19,10:00:00,0,,
250,166,prinz2022,submitted,2017-08-19,2017-08-19,11:00:00,0,,
250,167,prinz2022,submitted,2017-08-19,2017-08-19,12:00:00,0,,
250,168,prinz2022,submitted,2017-08-19,2017-08-19,13:00:00,0,,
250,169,prinz2022,submitted,2017-08-19,2017-08-19,14:00:00,0,,
250,170,prinz2022,submitted,2017-08-19,2017-08-19,15:00:00,0,,
250,171,prinz2022,submitted,2017-08-19,2017-08-19,16:00:00,0,,
