id,borehole_id,date_min,date_max,time,utc,equilibrated
19507,244,2011-09-08,2011-09-08,06:00:00,,False
19508,244,2011-09-08,2011-09-08,07:00:00,,False
19509,244,2011-09-08,2011-09-08,08:00:00,,False
19510,244,2011-09-08,2011-09-08,09:00:00,,False
19511,244,2011-09-08,2011-09-08,10:00:00,,False
19512,244,2011-09-08,2011-09-08,11:00:00,,False
19513,244,2011-09-08,2011-09-08,12:00:00,,False
19514,244,2011-09-08,2011-09-08,13:00:00,,False
19515,244,2011-09-08,2011-09-08,14:00:00,,False
19516,244,2011-09-08,2011-09-08,15:00:00,,False
19517,244,2011-09-08,2011-09-08,16:00:00,,False
19518,244,2011-09-08,2011-09-08,17:00:00,,False
19519,244,2011-09-08,2011-09-08,18:00:00,,False
19520,244,2011-09-08,2011-09-08,19:00:00,,False
19521,244,2011-09-08,2011-09-08,20:00:00,,False
19522,244,2011-09-08,2011-09-08,21:00:00,,False
19523,244,2011-09-08,2011-09-08,22:00:00,,False
19524,244,2011-09-08,2011-09-08,23:00:00,,False
19525,244,2011-09-09,2011-09-09,00:00:00,,False
19526,244,2011-09-09,2011-09-09,01:00:00,,False
19527,244,2011-09-09,2011-09-09,02:00:00,,False
19528,244,2011-09-09,2011-09-09,03:00:00,,False
19529,244,2011-09-09,2011-09-09,04:00:00,,False
19530,244,2011-09-09,2011-09-09,05:00:00,,False
19531,244,2011-09-09,2011-09-09,06:00:00,,False
19532,244,2011-09-09,2011-09-09,07:00:00,,False
19533,244,2011-09-09,2011-09-09,08:00:00,,False
19534,244,2011-09-09,2011-09-09,09:00:00,,False
19535,244,2011-09-09,2011-09-09,10:00:00,,False
19536,244,2011-09-09,2011-09-09,11:00:00,,False
19537,244,2011-09-09,2011-09-09,12:00:00,,False
19538,244,2011-09-09,2011-09-09,13:00:00,,False
19539,244,2011-09-09,2011-09-09,14:00:00,,False
19540,244,2011-09-09,2011-09-09,15:00:00,,False
19541,244,2011-09-09,2011-09-09,16:00:00,,False
19542,244,2011-09-09,2011-09-09,17:00:00,,False
19543,244,2011-09-09,2011-09-09,18:00:00,,False
19544,244,2011-09-09,2011-09-09,19:00:00,,False
19545,244,2011-09-09,2011-09-09,20:00:00,,False
19546,244,2011-09-09,2011-09-09,21:00:00,,False
19547,244,2011-09-09,2011-09-09,22:00:00,,False
19548,244,2011-09-09,2011-09-09,23:00:00,,False
19549,244,2011-09-10,2011-09-10,00:00:00,,False
19550,244,2011-09-10,2011-09-10,01:00:00,,False
19551,244,2011-09-10,2011-09-10,02:00:00,,False
19552,244,2011-09-10,2011-09-10,03:00:00,,False
19553,244,2011-09-10,2011-09-10,04:00:00,,False
19554,244,2011-09-10,2011-09-10,05:00:00,,False
19555,244,2011-09-10,2011-09-10,06:00:00,,False
19556,244,2011-09-10,2011-09-10,07:00:00,,False
19557,244,2011-09-10,2011-09-10,08:00:00,,False
19558,244,2011-09-10,2011-09-10,09:00:00,,False
19559,244,2011-09-10,2011-09-10,10:00:00,,False
19560,244,2011-09-10,2011-09-10,11:00:00,,False
19561,244,2011-09-10,2011-09-10,12:00:00,,False
19562,244,2011-09-10,2011-09-10,13:00:00,,False
19563,244,2011-09-10,2011-09-10,14:00:00,,False
19564,244,2011-09-10,2011-09-10,15:00:00,,False
19565,244,2011-09-10,2011-09-10,16:00:00,,False
19566,244,2011-09-10,2011-09-10,17:00:00,,False
19567,244,2011-09-10,2011-09-10,18:00:00,,False
19568,244,2011-09-10,2011-09-10,19:00:00,,False
19569,244,2011-09-10,2011-09-10,20:00:00,,False
19570,244,2011-09-10,2011-09-10,21:00:00,,False
19571,244,2011-09-10,2011-09-10,22:00:00,,False
19572,244,2011-09-10,2011-09-10,23:00:00,,False
19573,244,2011-09-11,2011-09-11,00:00:00,,False
19574,244,2011-09-11,2011-09-11,01:00:00,,False
19575,244,2011-09-11,2011-09-11,02:00:00,,False
19576,244,2011-09-11,2011-09-11,03:00:00,,False
19577,244,2011-09-11,2011-09-11,04:00:00,,False
19578,244,2011-09-11,2011-09-11,05:00:00,,False
