id,source_id,borehole_id,temperature_degC,depth_m,to_bottom
1213,39,127,-7.019002400000001,5.0480865999999995,
1214,39,127,-6.355613,6.8039426999999995,
1215,39,127,-6.055372,8.636285,
1216,39,127,-5.7386775000000005,15.52004,
1217,39,127,-5.296418,16.69061,
1218,39,127,-5.010470400000001,29.899437,
1219,39,127,-5.1672807,38.146640000000005,
1220,39,127,-5.63929,50.883247,
1221,39,127,-6.032852,59.812176,
1222,39,127,-6.4105425,69.36962,
1223,39,127,-6.709371000000001,78.278595,
1224,39,127,-6.850225999999999,87.786156,
1225,39,127,-7.212127000000001,97.34028,
1226,39,127,-7.321320500000001,107.47303000000001,
1227,39,127,-7.3817344,128.33713,
1228,39,127,-7.522506,138.47653,
1229,39,127,-7.426276,149.82974,
1230,39,127,-7.2983020000000005,162.43997,
1231,39,127,-7.1551203999999995,170.62400000000002,
1232,39,127,-7.074596400000001,182.61237,
1233,39,128,-3.205299,-2.0522325,
1234,39,128,-2.3083322,2.7194607000000004,
1235,39,128,-1.7638551,5.074979,
1236,39,128,-1.2668628999999998,9.973042,
1237,39,128,-1.0898503000000002,14.9721985,
1238,39,128,-1.280686,20.719461,
1239,39,128,-1.4877768,25.208088,
1240,39,128,-1.8378343999999998,34.796966999999995,
1241,39,128,-2.0445411,41.181129999999996,
1242,39,128,-2.187764,45.017693,
1243,39,128,-2.3622167000000003,52.655434,
1244,39,128,-2.4734416,56.481888,
1245,39,128,-2.6477666,64.75147,
1246,39,128,-2.8383462,71.76243000000001,
1247,39,129,-11.6380825,29.321941,
1248,39,129,-11.323082000000001,47.66988,
1249,39,129,-10.802638,69.20034,
1250,39,129,-10.487786999999999,89.44221,
1251,39,129,-10.252101,110.3054,
1252,39,129,-10.063731,129.26866,
1253,39,129,-9.812121000000001,148.87123,
1254,39,129,-9.513043,168.4798,
1255,39,129,-9.245762,189.97829,
1256,39,129,-9.025847,210.20817999999997,
1257,39,129,-8.710947,229.81873,
1258,39,129,-8.364351,248.80197,
1259,39,129,-8.176032000000001,268.39655,
1260,39,129,-7.877053999999999,289.26773,
1261,39,129,-7.672861999999999,308.233,
1262,39,129,-7.405530000000001,329.1002,
1263,39,129,-7.1856656,349.96136,
1264,39,129,-7.044714,368.28735,
1265,39,129,-6.7773314,388.52322000000004,
1266,39,129,-6.6207576,409.3764,
1267,39,129,-6.400743,428.3437,
1268,39,129,-6.291587,448.55957,
1269,39,129,-6.1508355,469.41077,
1270,39,130,-12.681875,22.876987,
1271,39,130,-12.540022,29.839376,
1272,39,130,-12.398319,38.695694,
1273,39,130,-12.399171,49.42796,
1274,39,130,-12.320909,60.170216,
1275,39,130,-12.163884,75.34163000000001,
1276,39,130,-11.990986999999999,89.88373,
1277,39,130,-11.849785,105.05313999999998,
1278,39,130,-11.645743,125.91233999999999,
1279,39,130,-11.409455,139.19981,
1280,39,130,-11.331544000000001,154.36123999999998,
1281,39,131,-9.315315,15.796123999999999,
1282,39,131,-9.52027,22.74642,
1283,39,131,-9.740991000000001,31.592249,
1284,39,131,-9.662162,40.43808,
1285,39,131,-9.488739,50.5476,
1286,39,131,-9.378378,61.288963,
1287,39,131,-9.394144,81.508,
1288,39,131,-9.52027,92.24937,
1289,39,131,-9.614865,101.0952,
1290,39,131,-9.882883,120.682396,
1291,39,131,-10.119369500000001,141.53328,
1292,39,131,-10.308558,161.75232,
1293,39,131,-10.324325,181.97136,
1294,39,131,-10.324325,200.92671,
1295,39,131,-10.182432,261.58383,
1296,39,131,-10.119369500000001,300.7582,
1297,39,131,-10.135135,320.3454,
1298,39,131,-10.009008999999999,360.15164,
1299,39,131,-9.882883,420.80875,
1300,39,131,-9.835586,440.39597000000003,
1301,39,131,-9.819819,470.72452000000004,
1302,39,132,-11.688637,11.354078999999999,
1303,39,132,-11.975,15.769554000000001,
1304,39,132,-12.261364,20.815811,
1305,39,132,-12.277273,29.646763,
1306,39,132,-12.134091,41.000840000000004,
1307,39,132,-11.927273,51.093357,
1308,39,132,-11.720454,61.185869999999994,
1309,39,132,-11.513637,70.64760600000001,
1310,39,132,-11.418181,79.47855,
1311,39,132,-11.275,91.46342,
1312,39,132,-11.131817999999999,100.92515,
1313,39,132,-11.147727,112.27923,
1314,39,133,-7.1606336,10.135135,
1315,39,133,-9.282805,19.636824,
1316,39,133,-11.27828,39.907092999999996,
1317,39,133,-11.990950999999999,58.910472999999996,
1318,39,133,-12.877828,79.18074,
1319,39,133,-13.717195000000002,101.35135,
1320,39,133,-14.287331,119.08783999999999,
1321,39,133,-14.683257999999999,139.35811,
1322,39,133,-14.809954999999999,157.72804,
1323,39,133,-14.809954999999999,169.13007,
1324,39,133,-14.841629000000001,191.30067,
1325,39,133,-14.651584,210.30405,
1326,39,133,-14.651584,224.8733,
1327,39,133,-14.493213,239.44257000000002,
1328,39,133,-14.303167000000002,261.6132,
1329,39,133,-14.049774,284.41724,
1330,39,133,-13.780543,309.75507000000005,
1331,39,133,-13.4638,330.65878,
1332,39,133,-13.194571,354.72974,
1333,39,133,-12.81448,381.33447,
1334,39,133,-12.339367,414.9071,
1335,39,133,-11.848416,449.1132,
1336,39,133,-11.452489,470.65033,
1337,39,133,-10.803167,503.58954000000006,
1338,39,133,-10.343891000000001,528.29395,
1339,39,134,-12.846153999999999,109.58615,
1340,39,134,-13.083711,117.82094599999999,
1341,39,134,-13.4638,126.05573999999999,
1342,39,134,-13.764706,138.09122,
1343,39,134,-14.0181,150.1267,
1344,39,134,-14.176471,160.89526,
1345,39,134,-14.303167000000002,175.46452,
1346,39,134,-14.287331,197.0017,
1347,39,134,-14.319004000000001,214.73817000000003,
1348,39,134,-14.223982000000001,233.74155,
1349,39,134,-14.065610999999999,248.3108,
1350,39,134,-13.400453,312.28885,
1351,39,134,-12.877828,350.2956,
1352,39,134,-12.307692999999999,391.4696,
1353,39,134,-11.769231,428.8429,
1354,39,134,-11.199095,467.4831,
1355,39,134,-10.660633,506.12332000000004,
1356,39,134,-10.058824000000001,550.46454,
1357,39,134,-9.472851,594.1723,
1358,39,134,-8.760181,643.58105,
1359,39,134,-7.984163000000001,687.9223,
1360,39,134,-7.572398,715.79395,
1361,39,134,-7.049773700000001,743.0321,
1362,39,135,-7.760387400000001,16.357770000000002,
1363,39,135,-6.8590484,23.427994,
1364,39,135,-6.6222095,29.78179,
1365,39,135,-6.6862509999999995,39.259453,
1366,39,135,-6.750242699999999,48.104735999999995,
1367,39,135,-6.5765944,53.18577,
1368,39,135,-6.5617733,65.83533,
1369,39,135,-7.085472,85.37299,
1370,39,135,-7.576374,90.36998,
1371,39,135,-8.14719,105.47500600000001,
1372,39,135,-8.876033,118.0305,
1373,39,135,-9.716234,138.16052,
1374,39,135,-10.52484,158.92693,
1375,39,135,-11.017645,187.95427,
1376,39,135,-11.240614,206.26521,
1377,39,135,-11.368147,218.26437,
1378,39,135,-11.432989,237.86007999999998,
1379,39,135,-11.339906,261.27008,
1380,39,135,-11.262395,281.51614,
1381,39,135,-11.026858,304.31177,
1382,39,135,-10.869683,317.61172,
1383,40,136,-4.1029787,4.4306087,
1384,40,136,-4.213423000000001,4.9153139999999995,
1385,40,136,-4.3407917000000005,5.3574967000000004,
1386,40,136,-4.4935246,5.6936135000000005,
1387,40,136,-4.654671700000001,5.923902,
1388,40,136,-4.8581796,6.132452,
1389,40,136,-5.0150537,6.2993755,
1390,40,136,-5.108285400000001,6.319203,
1391,40,136,-5.2269406,6.3386726,
1392,40,136,-5.3541417000000004,6.4848723,
1393,40,136,-5.527953,6.630415400000001,
1394,40,136,-5.6764364,6.94545,
1395,40,136,-5.841905000000001,7.3236704,
1396,40,136,-5.956562,7.766032000000001,
1397,40,136,-6.0415944999999995,8.272238,
1398,40,136,-6.092693,8.715494999999999,
1399,40,136,-6.118392,9.201395,
1400,40,136,-6.127129599999999,9.666392,
1401,40,136,-6.101886,9.983875,
1402,40,136,-6.017524,10.661602,
1403,40,136,-5.713495,12.526367,
1404,40,136,-5.409466,14.391132,
1405,40,136,-4.9660144,16.976685,
1406,40,136,-4.7337193,18.311892999999998,
1407,40,136,-4.5394998,19.540855,
1408,40,136,-4.2821403,21.510672,
1409,40,136,-4.1260204,22.675673,
1410,40,136,-4.007904,23.607578,
1411,40,136,-3.9573562000000004,24.136835,
1412,40,136,-3.915211,24.539123999999997,
1413,40,137,-4.3346753,2.0383177,
1414,40,137,-4.513095,2.8391922000000003,
1415,40,137,-4.700073000000001,3.7879386,
1416,40,137,-4.865816000000001,4.652417,
1417,40,137,-5.035869,5.6436853,
1418,40,137,-5.1508613,6.678014,
1419,40,137,-5.2275987,7.5014634000000004,
1420,40,137,-5.2619877,8.367792999999999,
1421,40,137,-5.2751303,9.128714,
1422,40,137,-5.267039,9.805366000000001,
1423,40,137,-5.2084236,11.053559,
1424,40,137,-5.0653744000000005,12.85263,
1425,40,137,-4.8673244,14.800467999999999,
1426,40,137,-4.736628,15.965110999999998,
1427,40,137,-4.500550700000001,18.103762,
1428,40,137,-4.03249,22.127304000000002,
1429,40,137,-3.8934142999999994,23.461199,
1430,40,137,-3.796508,24.435087,
1431,40,138,-4.1439033,1.8718721,
1432,40,138,-4.148499500000001,2.5060618,
1433,40,138,-4.140276399999999,2.9501560000000002,
1434,40,138,-4.093822,3.2256544,
1435,40,138,-4.000698000000001,3.3961012000000004,
1436,40,138,-3.8863642,3.5245637999999997,
1437,40,138,-3.755057,3.6109817000000004,
1438,40,138,-3.5645723,3.9519355000000003,
1439,40,138,-3.4927184999999996,4.270076,
1440,40,138,-3.5014205,4.6716475,
1441,40,138,-3.5397830000000003,5.072801,
1442,40,138,-3.6374793,5.494261,
1443,40,138,-3.862449,6.18877,
1444,40,138,-4.2104545,7.156388300000001,
1445,40,138,-4.456562,7.766032000000001,
1446,40,138,-4.681579599999999,8.545108,
1447,40,138,-4.8175907,9.2831545,
1448,40,138,-4.8942440000000005,9.958611999999999,
1449,40,138,-4.907339,10.634966,
1450,40,138,-4.8530207,11.988808,
1451,40,138,-4.7860746,13.490820999999999,
1452,40,138,-4.6218867,15.374757,
1453,40,138,-4.4744209999999995,16.856762,
1454,40,138,-4.3353457,18.190657,
1455,40,138,-4.1372480000000005,20.053928,
1456,41,139,-1.8155305,1.9184188999999998,
1457,41,139,-6.351806,3.477118,
1458,41,139,-12.5937,5.5918884,
1459,41,139,-13.393363,7.631674,
1460,41,139,-13.140795,9.565296,
1461,41,139,-12.851369,10.703721,
1462,41,139,-12.561944,11.842146000000001,
1463,41,139,-12.164005,13.435889000000001,
1464,41,139,-11.87532,15.597042000000002,
1465,41,139,-11.839944000000001,16.8473,
1466,41,139,-11.877624,18.77886,
1467,41,139,-11.915138,20.483148999999997,
1468,41,139,-11.809998,25.597557000000002,
1469,41,139,-11.849898,30.5973,
1470,41,139,-11.780956,35.597815999999995,
1471,41,139,-11.784494,40.484177,
1472,41,140,-2.963038,0.8198286,
1473,41,140,-4.1078076,1.7603872,
1474,41,140,-6.669986200000001,3.7627501000000003,
1475,41,140,-7.6685605,5.7207419999999995,
1476,41,140,-7.685089,7.9913940000000006,
1477,41,140,-7.247246700000001,10.022134,
1478,41,140,-6.991963,11.036471,
1479,41,140,-6.5723023000000005,13.067727,
1480,41,140,-6.3709016,14.991667999999999,
1481,41,140,-6.2947044000000005,19.75689,
1482,41,140,-7.08725,29.995201,
1483,41,140,-7.752939,39.66237,
1484,41,140,-8.290944,49.89346,
1485,41,140,-8.247309,59.881023,
1486,41,141,-5.549199,0.56947607,
1487,41,141,-7.3684210000000006,1.7084283,
1488,41,141,-8.352403,2.5056949,
1489,41,141,-9.096109,3.5307517,
1490,41,141,-9.679634,4.4419135999999995,
1491,41,141,-9.874141999999999,5.694761,
1492,41,141,-9.679634,6.6059227,
1493,41,141,-9.370709,7.403189,
1494,41,141,-8.993135,8.656036,
1495,41,141,-8.604119,9.453303,
1496,41,141,-8.283752,10.70615,
1497,41,141,-7.986269999999999,12.528474000000001,
1498,41,141,-7.8146453,14.578588,
1499,41,141,-7.8718534,19.703873,
1500,41,141,-7.9633865,24.601366,
1501,41,141,-8.043478,29.612757000000002,
1502,41,141,-8.112128,34.51025,
1503,41,141,-8.203661,39.635536,
1504,41,141,-8.272311,44.646923,
1505,41,141,-8.306636,49.54442,
1506,41,141,-8.363844,54.669704,
1507,41,141,-8.386727,59.453304,
1508,41,141,-8.409611,64.46469,
1509,41,141,-8.409611,69.70387,
1510,41,141,-8.352403,74.829155,
1511,41,141,-8.329519,79.72665400000001,
1512,41,141,-8.226544,84.738045,
1513,41,141,-8.318078,90.09111999999999,
1514,41,141,-8.135012,91.91344000000001,
1515,41,142,-4.328767299999999,1.5909091,
1516,41,142,-6.520548000000001,5.0,
1517,41,142,-8.0,10.227273,
1518,41,142,-7.739725999999999,15.113635999999998,
1519,41,142,-7.589041,19.886364,
1520,41,142,-7.5068493,24.886364,
1521,41,142,-7.7260275,30.113636,
1522,41,142,-8.260274,39.772728,
1523,41,142,-8.643836,49.772728,
1524,41,142,-8.972603,59.772728,
1525,41,142,-9.054794000000001,68.63636,
1526,10,143,-13.333332999999998,17.041420000000002,
1527,10,143,-13.259259,28.047337,
1528,10,143,-13.101851,36.923077,
1529,10,143,-12.990741,42.60355,
1530,10,143,-12.824074000000001,49.349113,
1531,10,143,-12.675925999999999,57.159763,
1532,10,143,-12.574074000000001,61.775146,
1533,10,144,-13.185185,17.730497,
1534,10,144,-13.379629999999999,26.595745,
1535,10,144,-13.324074,46.09929,
1536,10,144,-13.027778,66.666664,
1537,10,144,-12.787037,80.49645,
1538,10,144,-12.601851,90.78014,
1539,10,144,-12.490741,96.80851,
1540,10,144,-12.398149,101.41844,
1541,46,145,-1.4602885,1.0889275,
1542,46,145,-3.9522578999999998,2.0697865,
1543,46,145,-6.9122,4.0544004000000005,
1544,46,145,-8.878881,6.185242700000001,
1545,46,145,-9.695472,8.230302,
1546,46,145,-9.758771000000001,10.192631,
1547,46,145,-9.702715,12.192509,
1548,46,145,-9.525729,14.422260999999999,
1549,46,146,-7.6761565,1.7598968000000001,
1550,46,146,-9.699644000000001,3.0141997000000003,
1551,46,146,-12.41637,5.0157776,
1552,46,146,-13.286121,7.1285143,
1553,46,146,-13.508897,8.9493685,
1554,46,146,-13.510321,11.040591000000001,
1555,46,146,-13.281138,12.908061,
1556,46,147,-6.896855,0.8017786,
1557,46,147,-9.337462,1.4189832,
1558,46,147,-10.759046000000001,1.9136976000000003,
1559,46,147,-11.817599000000001,2.4965043,
1560,46,147,-12.5162945,3.6288383,
1561,46,147,-13.91104,5.508977,
1562,46,147,-14.325232999999999,7.5731306,
1563,46,147,-13.945414000000001,10.507858,
1564,46,147,-13.882748999999999,11.971307000000001,
1565,46,147,-13.659457000000002,16.516583999999998,
1566,46,147,-13.365569,21.371721,
1567,46,147,-13.291931,26.52777,
1568,46,147,-12.997515,31.306002000000003,
1569,46,147,-12.837417,34.464737,
1570,46,148,-7.730364,0.50404805,
1571,46,148,-9.286636,1.0812223,
1572,46,148,-11.222509,1.8029076000000002,
1573,46,148,-13.3103075,2.5977192000000002,
1574,46,148,-15.13471,3.7050579,
1575,46,148,-16.241229999999998,5.1353703,
1576,46,148,-16.36346,6.664925599999999,
1577,46,148,-16.113407000000002,9.352311,
1578,46,148,-15.859910000000001,11.42683,
1579,46,148,-15.874543,14.031514000000001,
1580,46,148,-15.622337,16.335857,
1581,46,148,-15.636539,18.863934,
1582,46,148,-15.499678,21.4721,
1583,46,148,-15.445879000000001,25.380865,
1584,46,149,-3.952482,5.1642137,False
1585,46,149,-4.099573,6.1692376,False
1586,46,149,-4.409484,7.023217,False
1587,46,149,-4.8667865,7.3403964,False
1588,46,149,-5.3472695,8.04348,False
1589,46,149,-5.7657074999999995,8.899550999999999,False
1590,46,149,-5.8818209999999995,9.749794999999999,False
1591,46,149,-5.9048963,10.675338,False
1592,46,149,-5.811662999999999,11.752822,False
1593,46,149,-5.633114,13.059936,False
1594,46,149,-5.144232700000001,15.671624,False
1595,46,149,-4.585419,19.12997,False
1596,46,149,-3.878944,24.512757999999998,False
1597,46,149,-3.428462,28.975384000000002,False
1598,46,149,-3.0943336,33.054790000000004,False
1599,46,149,-2.6120927000000003,41.37138,False
1600,46,149,-2.3161982999999995,48.149727,False
1601,46,149,-2.0824091,54.466719999999995,False
1602,46,149,-1.7083194,64.71268,False
1603,46,149,-1.2476968000000002,81.43265500000001,False
1604,46,149,-1.1149228,86.518135,False
1605,46,150,-4.3764133,4.350075,False
1606,46,150,-4.738029,5.076565,False
1607,46,150,-5.481992,6.221578,False
1608,46,150,-6.2466264,7.3669899999999995,False
1609,46,150,-6.690849000000001,8.506227,False
1610,46,150,-7.114199,10.672947,False
1611,46,150,-7.341188000000001,12.733095,False
1612,46,150,-7.4131985,14.48189,False
1613,46,150,-7.329991000000001,17.15279,False
1614,46,150,-7.174612,18.897203,False
1615,46,150,-6.770992,21.56193,False
1616,46,150,-5.684202,29.35292,False
1617,46,150,-5.3632493,32.12203,False
1618,46,150,-5.1248629999999995,35.50946,False
1619,46,150,-4.5647225,45.777527,False
1620,46,150,-3.4552982000000005,63.641373,False
1621,46,150,-2.283518,83.25142,False
1622,46,150,-1.1013819999999999,102.96406,False
1623,46,151,-4.128272,4.7564470000000005,True
1624,46,151,-4.913478400000001,6.4161987,True
1625,46,151,-5.926034,8.285909,True
1626,46,151,-6.525174,10.044863000000001,True
1627,46,151,-6.907341499999999,11.388481,True
1628,46,151,-7.020816,12.521343,True
1629,46,151,-6.9999037,13.754404000000001,True
1630,46,151,-6.834308999999999,14.881886999999999,True
1631,46,151,-6.482648999999999,16.108574,True
1632,46,151,-5.8515797,19.077282,True
1633,46,151,-5.1270266,24.408327,True
1634,46,151,-4.5986347,30.873828999999997,True
1635,46,151,-3.167997,52.843025,True
1636,46,151,-2.7009394,62.804522999999996,True
1637,46,151,-2.1917972999999997,76.56839000000001,True
1638,46,151,-1.9211813999999998,86.2253,True
1639,46,151,-1.6691543000000002,106.5726,True
1640,47,152,-18.550869,9.9735775,
1641,47,152,-18.341124,20.110813,
1642,47,152,-18.356817000000003,29.970327,
1643,47,152,-18.242554000000002,35.038779999999996,
1644,47,152,-18.109468,40.247746,
1645,47,152,-18.032764,45.31686,
1646,47,152,-17.937502,49.681416,
1647,47,152,-17.841974,54.891045,
1648,47,152,-17.746447,60.100674,
1649,47,152,-17.651096,64.746925,
1650,47,152,-17.536835,69.81538,
1651,47,152,-17.422527,75.02467,
1652,47,152,-17.345955,79.67125,
1653,47,152,-17.23165,84.88055,
1654,47,152,-17.040771,94.73643,
1655,47,152,-16.718615,104.0266,
1656,47,153,-6.741328200000001,1.4557337,
1657,47,153,-6.100276999999999,9.613529,
1658,47,153,-6.0971475,19.613556,
1659,47,153,-6.5077777,27.649021,
1660,47,153,-6.598897,36.523937,
1661,47,153,-6.5772963,45.537715999999996,
1662,47,153,-6.499358,54.550503000000006,
1663,47,153,-6.478066,62.578365000000005,
1664,47,153,-6.2874084,71.73001,
1665,47,153,-6.191351999999999,78.62979,
1666,47,153,-5.982268,86.65434,
1667,47,153,-5.8858147,94.821724,
1668,47,153,-5.732495,104.67826,
1669,47,153,-5.467161,112.42013500000002,
1670,48,154,-8.624222,1.0847222,
1671,48,154,-10.891952499999999,6.0209265,
1672,48,154,-10.517489999999999,10.983335,
1673,48,154,-10.739389,16.039001000000003,
1674,48,154,-11.208979,21.042627,
1675,48,154,-11.788641,25.995570999999998,
1676,48,154,-12.166521000000001,31.09928,
1677,48,154,-12.443315,35.708121999999996,
1678,50,155,-0.46769887,4.8031874000000006,
1679,50,155,-0.23433572,14.740542999999999,
1680,50,155,-0.23846781,24.822388,
1681,50,155,-0.24171236,34.742702,
1682,50,155,-0.24609423,37.243904,
1683,50,155,-0.24511634,39.82431,
1684,50,155,-0.24681170000000002,42.566722999999996,
1685,50,155,-0.24677715,43.615111999999996,
1686,50,155,-0.24584976,44.663258,
1687,50,156,-1.2304030000000001,2.589699,
1688,50,156,-0.7878393,12.552954,
1689,50,156,-0.5320174,17.612015,
1690,50,156,-0.37642002,21.599634,
1691,50,156,-0.4857373,22.585524,
1692,50,157,-3.0250416,4.5832505,
1693,50,157,-3.3019547,24.814604,
1694,50,157,-3.094157,43.885303,
1695,50,157,-2.8678792,61.143604,
1696,50,157,-2.6293189999999997,78.10077,
1697,50,157,-2.4152607999999995,94.14832,
1698,50,157,-2.2011275,108.38163,
1699,50,157,-1.9748245,125.03518000000001,
1700,50,157,-1.9442753000000002,128.06203,
1701,50,157,-1.8891737000000002,130.78897,
1702,51,158,-12.421149,8.845858,
1703,51,158,-12.046491,17.79917,
1704,51,158,-11.541946000000001,27.595726000000003,
1705,51,158,-11.553262,37.658115,
1706,51,158,-11.435557000000001,47.707558,
1707,51,158,-11.209471,58.6024,
1708,51,158,-11.242939,68.02481,
1709,51,158,-11.017936,77.84940999999999,
1710,51,158,-11.136984,87.70854,
1711,51,158,-10.997560499999999,97.96988,
1712,51,158,-10.880073,107.805275,
1713,51,158,-11.020407,117.88061,
1714,51,158,-10.859914,127.71168999999999,
1715,51,158,-10.655764,138.1806,
1716,51,158,-10.323678,147.56631000000002,
1717,51,159,-11.305150999999999,6.59318,
1718,51,159,-11.51498,11.751897,
1719,51,159,-11.054092,20.910626999999998,
1720,51,159,-10.325194999999999,39.88965,
1721,51,159,-9.74682,58.883774,
1722,51,159,-9.641515,77.92537,
1723,51,159,-9.665446000000001,96.76586,
1724,51,159,-9.882688499999999,115.83981999999999,
1725,51,159,-9.970913000000001,134.90083,
1726,51,159,-9.736372,154.14354,
1727,51,159,-9.545271000000001,172.96245,
1728,51,159,-8.988182,192.17278000000002,
1729,51,159,-7.8507240000000005,211.11081000000001,
1730,51,159,-6.390935,229.80241,
1731,51,159,-4.9089922999999995,249.13400000000001,
1732,51,159,-3.3199669999999997,268.02673,
1733,51,160,-13.865006,5.8867373,
1734,51,160,-14.7649975,9.081050999999999,
1735,51,160,-14.267281,12.135111,
1736,51,160,-13.487117999999999,28.647191999999997,
1737,51,160,-12.998874,43.583046,
1738,51,160,-12.521599,58.305930000000004,
1739,51,160,-12.323323,73.59199,
1740,51,160,-12.017856,88.54618,
1741,51,160,-11.701746,103.39227,
1742,51,160,-11.406706,118.66861999999999,
1743,51,160,-11.004692,133.39905,
1744,51,160,-10.50548,148.54787,
1745,51,160,-9.8560705,163.36052,
1746,51,160,-8.991196,178.57968,
1747,51,160,-8.158792,193.58803999999998,
1748,51,160,-7.33714,208.59747,
1749,52,161,0.0,10.0,
1750,54,162,-3.3641093,2.0454133000000003,
1751,54,162,-4.4168224,4.2867074,
1752,54,162,-4.5440917,6.394564599999999,
1753,54,162,-4.22845,10.446734,
1754,54,162,-3.0093322,15.422928,
1755,54,162,-2.0711231,26.095651999999998,
1756,54,162,-1.9090276999999998,31.194129999999998,
1757,54,162,-0.47179756,68.8159,
1758,54,162,-0.1312015,110.37016000000001,
1759,54,162,-0.13260193,148.92935,
1760,54,162,-0.17353748,189.18008,
1761,54,163,-3.4729495000000004,9.913794000000001,
1762,54,163,-2.582897,14.870689000000002,
1763,54,163,-2.181501,18.103448999999998,
1764,54,163,-1.5357766000000002,25.215517000000002,
1765,54,163,-0.8376963,33.405174,
1766,54,163,-0.65445024,34.913790000000006,
1767,54,163,-0.4537522,38.793102000000005,
1768,54,163,-0.37521815,39.655174,
1769,54,163,-0.32286212,42.672413,
1770,54,163,-0.2792321,44.396553000000004,
1771,54,163,-0.27050609999999997,46.551722999999996,
1772,54,163,-0.11343805,59.698277000000004,
1773,54,163,-0.10471204,80.38793000000001,
1774,54,163,-0.11343805,100.215515,
1775,55,164,-0.023367617,40.121014,
1776,55,164,-0.03249953,84.54535,
1777,55,164,-0.06108983,107.58878,
1778,55,164,-0.07465465,130.5587,
1779,55,164,-0.13501698,153.48337,
1780,55,164,-0.14365634,197.91336,
1781,55,165,-0.01950085,25.158335,
1782,55,165,-0.051938099999999994,40.039017,
1783,55,165,-0.048648800000000006,53.853767000000005,
1784,55,166,-0.036159653,17.340533999999998,
1785,55,166,-0.03983393,36.979755,
1786,55,166,-0.05236554,55.779236,
1787,56,167,-6.3626943,0.48043925,
1788,56,167,-5.5129532999999995,2.8483186000000003,
1789,56,167,-4.849741000000001,3.9121482000000003,
1790,56,167,-4.5181346,4.8730269999999996,
1791,56,167,-3.9378238,5.9025393,
1792,56,167,-1.9689119,12.800275,
1793,56,167,-0.8704663,22.580645,
1794,56,167,-0.1865285,30.576527000000002,
1795,56,167,0.062176164000000006,34.900482000000004,
1796,56,167,0.0,39.94509,
1797,57,168,-12.898449000000001,0.019958436,
1798,57,168,-13.398562,5.018881299999999,
1799,57,168,-12.69869,9.830639,
1800,57,168,-12.598801,14.876351999999999,
1801,57,168,-12.800331,19.945574,
1802,57,168,-13.0957,25.022112,
1803,57,168,-13.396764000000001,30.005512,
1804,57,168,-13.495925,35.06675,
1805,57,168,-13.697469,39.948807,
1806,57,168,-13.694262,45.00206,
1807,57,168,-13.799117,49.970158000000005,
1808,57,168,-13.798754,55.02363199999999,
1809,57,168,-13.795551999999999,59.983303,
1810,57,168,-13.792357999999998,64.849396,
1811,57,168,-13.391035999999998,70.05877,
1812,58,169,-0.9856347,30.204959999999996,True
1813,58,169,-1.001472,50.2753,True
1814,58,169,-1.0737748,70.84872,True
1815,58,169,-1.1522646,80.0973,True
1816,58,169,-1.2120322000000001,102.217415,True
1817,58,169,-1.2404008,120.22635,True
1818,58,169,-1.2938831,140.80363,True
1819,58,169,-1.1623006999999999,161.93375,True
1820,58,169,-1.1185278,180.47223,True
1821,58,169,-1.0746681999999999,187.68716,True
1822,58,169,-0.6829474,236.66504,True
1823,58,169,-0.34455535,286.14664,True
1824,58,169,-0.33540878,320.63394,True
1825,58,169,-0.29163978,339.68712999999997,True
1826,58,169,-0.30738655,347.91922,True
1827,58,170,-0.30195132,47.331070000000004,False
1828,58,170,-0.3900639,84.37188,False
1829,58,170,-0.40289825,121.942894,False
1830,58,170,-0.3214921,141.51854,False
1831,58,170,-0.39065033,161.0632,False
1832,58,170,-0.50058246,180.08475,False
1833,58,170,-0.41289890000000007,199.14699,False
1834,58,170,-0.37226272,217.68482999999998,False
1835,58,170,-0.41631899999999994,236.20522999999997,False
1836,58,171,-1.9324946,19.276064,False
1837,58,171,-2.020932,28.077106,False
1838,58,171,-2.0457601999999997,37.328734999999995,False
1839,58,171,-2.0595326000000003,45.653618,False
1840,58,171,-2.023523,54.43165,False
1841,58,171,-1.9626182,64.129776,False
1842,58,171,-1.8574747999999999,72.43266,False
1843,58,171,-1.7495598,81.65974399999999,False
1844,58,171,-1.6112275,90.418846,False
1845,58,171,-1.4977815,99.64490500000001,False
1846,58,171,-0.2085248,181.24277,False
1847,58,171,-0.18635810000000003,187.7116,False
1848,58,171,-0.20843302,195.11331,False
1849,58,171,-0.23051100000000002,202.05267,False
1850,58,172,-2.1482083999999997,18.391254,False
1851,58,172,-2.2917597,56.793015000000004,False
1852,58,172,-2.131111,94.67616,False
1853,58,172,-1.8847381,131.61876,False
1854,58,172,-1.4530809999999998,168.06473,False
1855,58,172,-1.0048157,206.8194,False
1856,58,172,-0.5316734000000001,243.72005,False
1857,58,172,-0.26317978,280.1962,False
1858,58,172,-0.262932,317.64667000000003,False
1859,58,173,-2.4661229,36.019424,False
1860,58,173,-2.6511869999999997,69.80534,False
1861,58,173,-2.523632,121.56517,False
1862,58,173,-2.0144925,165.39444,False
1863,58,173,-1.4998373,206.91093,False
1864,58,173,-1.154002,229.50222999999997,False
1865,58,173,-0.70308435,251.14937,False
1866,58,173,-0.5259526999999999,272.3848,False
1867,58,173,-0.4041338,293.16812000000004,False
1868,58,174,-0.08155583599999999,20.558002,True
1869,58,174,-0.112923466,40.602055,True
