borehole_id,id,source_id,measurement_origin,date_min,date_max,time,utc,equilibrated,notes
244,300,flowers2022,submitted,2011-08-10,2011-08-10,02:00:00,,False,
244,301,flowers2022,submitted,2011-08-10,2011-08-10,03:00:00,,False,
244,302,flowers2022,submitted,2011-08-10,2011-08-10,04:00:00,,False,
244,303,flowers2022,submitted,2011-08-10,2011-08-10,05:00:00,,False,
244,304,flowers2022,submitted,2011-08-10,2011-08-10,06:00:00,,False,
244,305,flowers2022,submitted,2011-08-10,2011-08-10,07:00:00,,False,
244,306,flowers2022,submitted,2011-08-10,2011-08-10,08:00:00,,False,
244,307,flowers2022,submitted,2011-08-10,2011-08-10,09:00:00,,False,
244,308,flowers2022,submitted,2011-08-10,2011-08-10,10:00:00,,False,
244,309,flowers2022,submitted,2011-08-10,2011-08-10,11:00:00,,False,
244,310,flowers2022,submitted,2011-08-10,2011-08-10,12:00:00,,False,
244,311,flowers2022,submitted,2011-08-10,2011-08-10,13:00:00,,False,
244,312,flowers2022,submitted,2011-08-10,2011-08-10,14:00:00,,False,
244,313,flowers2022,submitted,2011-08-10,2011-08-10,15:00:00,,False,
244,314,flowers2022,submitted,2011-08-10,2011-08-10,16:00:00,,False,
244,315,flowers2022,submitted,2011-08-10,2011-08-10,17:00:00,,False,
244,316,flowers2022,submitted,2011-08-10,2011-08-10,18:00:00,,False,
244,317,flowers2022,submitted,2011-08-10,2011-08-10,19:00:00,,False,
244,318,flowers2022,submitted,2011-08-10,2011-08-10,20:00:00,,False,
244,319,flowers2022,submitted,2011-08-10,2011-08-10,21:00:00,,False,
244,320,flowers2022,submitted,2011-08-10,2011-08-10,22:00:00,,False,
244,321,flowers2022,submitted,2011-08-10,2011-08-10,23:00:00,,False,
244,322,flowers2022,submitted,2011-08-11,2011-08-11,00:00:00,,False,
244,323,flowers2022,submitted,2011-08-11,2011-08-11,01:00:00,,False,
244,324,flowers2022,submitted,2011-08-11,2011-08-11,02:00:00,,False,
244,325,flowers2022,submitted,2011-08-11,2011-08-11,03:00:00,,False,
244,326,flowers2022,submitted,2011-08-11,2011-08-11,04:00:00,,False,
244,327,flowers2022,submitted,2011-08-11,2011-08-11,05:00:00,,False,
244,328,flowers2022,submitted,2011-08-11,2011-08-11,06:00:00,,False,
244,329,flowers2022,submitted,2011-08-11,2011-08-11,07:00:00,,False,
244,330,flowers2022,submitted,2011-08-11,2011-08-11,08:00:00,,False,
244,331,flowers2022,submitted,2011-08-11,2011-08-11,09:00:00,,False,
244,332,flowers2022,submitted,2011-08-11,2011-08-11,10:00:00,,False,
244,333,flowers2022,submitted,2011-09-04,2011-09-04,11:00:00,,False,
244,334,flowers2022,submitted,2011-09-04,2011-09-04,12:00:00,,False,
244,335,flowers2022,submitted,2011-09-04,2011-09-04,13:00:00,,False,
244,336,flowers2022,submitted,2011-09-04,2011-09-04,14:00:00,,False,
244,337,flowers2022,submitted,2011-09-04,2011-09-04,15:00:00,,False,
244,338,flowers2022,submitted,2011-09-04,2011-09-04,16:00:00,,False,
244,339,flowers2022,submitted,2011-09-04,2011-09-04,17:00:00,,False,
244,340,flowers2022,submitted,2011-09-04,2011-09-04,18:00:00,,False,
244,341,flowers2022,submitted,2011-09-04,2011-09-04,19:00:00,,False,
